student_id,joc_id,thread_id
12050,joc_00871,12B-05N025
12004,joc_00872,12B-05N062
12041,joc_00873,12B-05N052
12019,joc_00874,12B-05N002
12013,joc_00875,12B-05N011
12036,joc_00876,12B-05N046
12006,joc_00877,12B-05N050
12022,joc_00878,12B-05N007
12042,joc_00879,12B-05N004
12018,joc_00880,12B-05N026
12024,joc_00881,12B-05N009
12060,joc_00882,12B-05N039
12026,joc_00883,12B-05N073
12007,joc_00884,12B-05N049
12010,joc_00885,12B-05N006
12003,joc_00886,12B-05N045
12047,joc_00887,12B-05N047
12016,joc_00888,12B-05N044
12018,joc_00889,12B-05N020
12054,joc_00890,12B-05N034
12050,joc_00891,12B-05N071
12061,joc_00892,12B-05N035
12020,joc_00893,12B-05N051
12058,joc_00894,12B-05N029
12024,joc_00895,12B-05N008
12062,joc_00896,12B-05N040
12063,joc_00897,12B-05N024
12001,joc_00898,12B-05N064
12035,joc_00899,12B-05N017
12032,joc_00900,12B-05N015
12002,joc_00901,12B-05N059
12040,joc_00902,12B-05N058
12022,joc_00903,12B-05N027
12038,joc_00904,12B-05N014
12015,joc_00905,12B-05N030
12017,joc_00906,12B-05N021
12027,joc_00907,12B-05N072
12048,joc_00908,12B-05N031
12042,joc_00909,12B-05N028
12025,joc_00910,12B-05N032
12046,joc_00911,12B-05N016
12003,joc_00912,12B-05N036
12043,joc_00913,12B-05N074
12005,joc_00914,12B-06N062
12058,joc_00915,12B-06N020
12048,joc_00916,12B-06N024
12063,joc_00917,12B-06N022
12027,joc_00918,12B-06N047
12017,joc_00919,12B-06N058
12034,joc_00920,12B-06N026
12018,joc_00921,12B-06N007
12020,joc_00922,12B-06N059
12002,joc_00923,12B-06N028
12060,joc_00924,12B-06N002
12050,joc_00925,12B-06N006
12045,joc_00926,12B-06N021
12019,joc_00927,12B-06N017
12003,joc_00928,12B-06N031
12055,joc_00929,12B-06N027
12023,joc_00930,12B-06N046
12030,joc_00931,12B-06N054
12024,joc_00932,12B-06N053
12046,joc_00933,12B-06N009
12053,joc_00934,12B-06N056
12044,joc_00935,12B-06N037
12006,joc_00936,12B-06N040
12052,joc_00937,12B-06N005
12056,joc_00938,12B-06N057
12009,joc_00939,12B-06N041
12030,joc_00940,12B-06N061
12062,joc_00941,12B-06N049
13011,joc_00942,12B-06N050
15066,joc_00943,12B-06N051
12030,joc_00944,12B-06N038
12028,joc_00945,12B-06N001
12031,joc_00946,12B-06N048
12033,joc_00947,12B-06N067
12041,joc_00948,12B-06N068
12054,joc_00949,12B-06N030
12015,joc_00950,12B-06N039
12018,joc_00951,12B-06N008
12025,joc_00952,12B-06N060
12004,joc_00953,12B-06N003
12061,joc_00954,12B-06N018
12036,joc_00955,12B-06N004
12007,joc_00956,12B-06N033
12001,joc_00957,12B-06N065
12039,joc_00958,12B-06N042
12047,joc_00959,12B-06N032
12043,joc_00960,12B-06N036
12010,joc_00961,12B-06N035
12059,joc_00962,12B-06N069
12008,joc_00963,12B-06N015
12037,joc_00964,12B-06N063
12013,joc_00965,12B-06N029
12016,joc_00966,12B-06N034
12038,joc_00967,12B-06N055
12014,joc_00968,12B-06N025
12032,joc_00969,12B-06N016
12022,joc_00970,12B-06N052
12033,joc_00971,12B-06N011
12021,joc_00972,12B-06N045
12040,joc_00973,12B-06N043
12042,joc_00974,12B-06N023
12051,joc_00975,12B-06N019
12040,joc_00976,12B-06N044
12022,joc_00977,12B-06N013
12029,joc_00978,12B-06N064
12035,joc_00979,12B-06N012
12011,joc_00980,12B-06N010
12026,joc_00981,12B-06N070
12012,joc_00982,12B-06N014
12064,joc_00983,12B-06N066
12030,joc_00984,12B-07N064
12011,joc_00985,12B-07N011
12010,joc_00986,12B-07N039
12042,joc_00987,12B-07N031
12063,joc_00988,12B-07N014
12063,joc_00989,12B-07N043
12016,joc_00990,12B-07N046
12050,joc_00991,12B-07N013
12013,joc_00992,12B-07N069
12062,joc_00993,12B-07N030
12021,joc_00994,12B-07N003
12022,joc_00995,12B-07N002
12014,joc_00996,12B-07N059
12032,joc_00997,12B-07N034
12026,joc_00998,12B-07N060
12056,joc_00999,12B-07N029
12047,joc_01000,12B-07N049
12034,joc_01001,12B-07N037
12035,joc_01002,12B-07N058
12058,joc_01003,12B-07N035
12031,joc_01004,12B-07N008
12061,joc_01005,12B-07N051
12015,joc_01006,12B-07N067
12061,joc_01007,12B-07N024
12055,joc_01008,12B-07N012
12027,joc_01009,12B-07N068
12039,joc_01010,12B-07N054
15066,joc_01011,12B-07N070
15037,joc_01012,12B-07N061
12039,joc_01013,12B-07N063
12028,joc_01014,12B-07N001
12054,joc_01015,12B-07N045
12003,joc_01016,12B-07N048
12029,joc_01017,12B-07N057
12052,joc_01018,12B-07N026
12017,joc_01019,12B-07N009
12053,joc_01020,12B-07N028
12001,joc_01021,12B-07N062
12012,joc_01022,12B-07N010
12014,joc_01023,12B-07N038
12050,joc_01024,12B-07N073
12006,joc_01025,12B-07N052
12036,joc_01026,12B-07N047
12047,joc_01027,12B-07N077
13051,joc_01028,12B-07N053
12019,joc_01029,12B-07N076
12020,joc_01030,12B-07N075
12013,joc_01031,12B-07N044
12045,joc_01032,12B-07N025
12023,joc_01033,12B-07N071
12055,joc_01034,12B-07N041
12002,joc_01035,12B-07N019
12044,joc_01036,12B-07N050
12009,joc_01037,12B-07N066
12004,joc_01038,12B-07N040
12060,joc_01039,12B-07N007
12025,joc_01040,12B-07N065
12007,joc_01041,12B-07N005
12018,joc_01042,12B-07N016
12008,joc_01043,12B-07N020
12005,joc_01044,12B-07N021
12043,joc_01045,12B-07N036
12048,joc_01046,12B-07N015
12059,joc_01047,12B-07N032
12017,joc_01048,12B-07N004
12054,joc_01049,12B-07N022
12037,joc_01050,12B-07N027
12033,joc_01051,12B-07N017
12046,joc_01052,12B-07N072
12041,joc_01053,12B-07N055
12064,joc_01054,12B-07N056
12035,joc_01055,12B-07N018
12041,joc_01056,12B-07N042
12058,joc_01057,12B-07N023
12060,joc_01058,12B-07N006
12040,joc_01059,12B-07N033
13050,joc_01060,12B-07N074
12046,joc_01061,12B-08N062
12005,joc_01062,12B-08N012
12001,joc_01063,12B-08N054
12013,joc_01064,12B-08N035
12019,joc_01065,12B-08N067
12053,joc_01066,12B-08N026
12047,joc_01067,12B-08N004
12017,joc_01068,12B-08N037
12044,joc_01069,12B-08N042
12010,joc_01070,12B-08N061
12027,joc_01071,12B-08N007
12010,joc_01072,12B-08N069
12021,joc_01073,12B-08N064
13037,joc_01074,12B-08N065
12036,joc_01075,12B-08N038
12034,joc_01076,12B-08N011
12030,joc_01077,12B-08N005
12052,joc_01078,12B-08N028
12062,joc_01079,12B-08N029
12020,joc_01080,12B-08N070
12004,joc_01081,12B-08N033
12003,joc_01082,12B-08N051
12056,joc_01083,12B-08N030
12003,joc_01084,12B-08N041
12022,joc_01085,12B-08N063
12024,joc_01086,12B-08N066
12023,joc_01087,12B-08N079
12061,joc_01088,12B-08N023
12007,joc_01089,12B-08N048
12009,joc_01090,12B-08N068
12062,joc_01091,12B-08N049
13052,joc_01092,12B-08N071
13045,joc_01093,12B-08N055
13039,joc_01094,12B-08N059
13059,joc_01095,12B-08N060
12037,joc_01096,12B-08N058
12027,joc_01097,12B-08N008
12016,joc_01098,12B-08N040
12041,joc_01099,12B-08N045
12038,joc_01100,12B-08N053
12015,joc_01101,12B-08N052
12055,joc_01102,12B-08N025
12008,joc_01103,12B-08N009
12021,joc_01104,12B-08N003
12025,joc_01105,12B-08N056
12048,joc_01106,12B-08N010
12036,joc_01107,12B-08N072
12042,joc_01108,12B-08N031
12029,joc_01109,12B-08N046
12010,joc_01110,12B-08N044
12006,joc_01111,12B-08N043
12035,joc_01112,12B-08N006
12043,joc_01113,12B-08N078
12045,joc_01114,12B-08N039
12059,joc_01115,12B-08N057
12050,joc_01116,12B-08N024
12064,joc_01117,12B-08N073
12014,joc_01118,12B-08N036
12032,joc_01119,12B-08N032
12018,joc_01120,12B-08N047
12055,joc_01121,12B-08N034
12002,joc_01122,12B-08N002
12033,joc_01123,12B-08N017
12040,joc_01124,12B-08N014
12054,joc_01125,12B-08N020
12011,joc_01126,12B-08N019
12012,joc_01127,12B-08N013
12064,joc_01128,12B-08N027
12035,joc_01129,12B-08N018
12058,joc_01130,12B-08N022
12008,joc_01131,12B-08N015
12060,joc_01132,12B-08N074
12039,joc_01133,12B-08N050
12028,joc_01134,12B-08N016
12051,joc_01135,12B-08N021
12064,joc_01136,12B-08N080
12063,joc_01137,12B-08N001
12041,joc_01138,12B-08N075
13017,joc_01139,12B-08N076
13008,joc_01140,12B-08N077
12045,joc_01141,12B-09N074
12045,joc_01142,12B-09N030
12055,joc_01143,12B-09N023
12017,joc_01144,12B-09N061
12015,joc_01145,12B-09N062
12004,joc_01146,12B-09N001
12010,joc_01147,12B-09N057
12005,joc_01148,12B-09N076
12040,joc_01149,12B-09N026
12035,joc_01150,12B-09N031
12002,joc_01151,12B-09N037
12032,joc_01152,12B-09N077
12015,joc_01153,12B-09N078
12021,joc_01154,12B-09N071
12044,joc_01155,12B-09N042
12032,joc_01156,12B-09N043
12053,joc_01157,12B-09N006
12013,joc_01158,12B-09N047
12058,joc_01159,12B-09N016
12004,joc_01160,12B-09N060
12039,joc_01161,12B-09N045
12004,joc_01162,12B-09N064
12025,joc_01163,12B-09N079
12062,joc_01164,12B-09N080
12006,joc_01165,12B-09N033
12016,joc_01166,12B-09N063
12054,joc_01167,12B-09N025
12014,joc_01168,12B-09N056
12021,joc_01169,12B-09N055
12026,joc_01170,12B-09N068
12061,joc_01171,12B-09N029
12027,joc_01172,12B-09N070
12018,joc_01173,12B-09N036
12038,joc_01174,12B-09N073
12050,joc_01175,12B-09N086
12043,joc_01176,12B-09N087
12007,joc_01177,12B-09N041
12013,joc_01178,12B-09N005
12015,joc_01179,12B-09N044
12018,joc_01180,12B-09N075
12059,joc_01181,12B-09N046
12003,joc_01182,12B-09N003
12046,joc_01183,12B-09N081
12037,joc_01184,12B-09N065
12011,joc_01185,12B-09N066
12019,joc_01186,12B-09N038
12064,joc_01187,12B-09N039
12021,joc_01188,12B-09N013
12036,joc_01189,12B-09N028
12041,joc_01190,12B-09N034
12012,joc_01191,12B-09N072
12010,joc_01192,12B-09N058
12021,joc_01193,12B-09N059
12047,joc_01194,12B-09N010
12030,joc_01195,12B-09N004
12033,joc_01196,12B-09N012
12012,joc_01197,12B-09N024
12048,joc_01198,12B-09N020
12031,joc_01199,12B-09N084
12019,joc_01200,12B-09N048
12029,joc_01201,12B-09N035
12020,joc_01202,12B-09N040
12032,joc_01203,12B-09N018
12054,joc_01204,12B-09N027
12017,joc_01205,12B-09N009
12001,joc_01206,12B-09N082
12016,joc_01207,12B-09N032
12063,joc_01208,12B-09N022
12023,joc_01209,12B-09N049
12024,joc_01210,12B-09N069
12034,joc_01211,12B-09N002
12025,joc_01212,12B-09N011
12022,joc_01213,12B-09N067
12056,joc_01214,12B-09N007
12040,joc_01215,12B-09N054
12006,joc_01216,12B-09N052
12008,joc_01217,12B-09N050
12009,joc_01218,12B-09N019
12042,joc_01219,12B-09N017
12051,joc_01220,12B-09N015
12028,joc_01221,12B-09N053
12052,joc_01222,12B-09N008
12053,joc_01223,12B-09N083
12028,joc_01224,12B-09N051
12028,joc_01225,12B-09N021
12060,joc_01226,12B-09N088
12011,joc_01227,12B-09N014
12009,joc_01228,12B-09N085
13061,joc_01229,12B-01O010
13022,joc_01230,13A-01N047
13032,joc_01231,13A-02N028
13011,joc_01232,13A-03N038
13059,joc_01233,13A-04N032
13024,joc_01234,13A-05N044
13009,joc_01235,13A-06N032
13057,joc_01236,13A-07N027
13016,joc_01237,13A-08N038
13043,joc_01238,13A-09N024
13043,joc_01239,13A-06N048
13037,joc_01240,13A-05N066
13008,joc_01241,13B-01N034
13056,joc_01242,13B-03N032
13004,joc_01243,13B-05N030
13024,joc_01244,13B-09N024
13007,joc_01245,13B-05N053
13045,joc_01246,13B-07N045
13017,joc_01247,13B-05N068
13014,joc_01248,13B-07N073
13056,joc_01249,13B-01N082
13026,joc_01250,13B-03N088
13029,joc_01251,13B-10N056
13023,joc_01252,13B-09N087
13006,joc_01253,13B-11N042
12007,joc_01254,12A-06N079
13002,joc_01255,12B-09O005
13052,joc_01256,13A-01N052
13027,joc_01257,13A-02N046
13038,joc_01258,13A-03N034
13025,joc_01259,13A-04N038
13014,joc_01260,13A-06N052
13008,joc_01261,13A-08N069
13038,joc_01262,13A-09N060
13014,joc_01263,13A-04N068
13037,joc_01264,13A-01N065
13049,joc_01265,13B-09N103
13033,joc_01266,13B-07N107
13054,joc_01267,13B-05N098
13047,joc_01268,13B-03N101
13001,joc_01269,13B-01N094
13030,joc_01270,13B-05N101
13050,joc_01271,13B-07N113
13054,joc_01272,13B-07N114
13009,joc_01273,13B-09N107
13020,joc_01274,13B-05N102
13016,joc_01275,13B-05N103
13042,joc_01276,13B-05N104
13033,joc_01277,13B-10N070
13026,joc_01278,13A-05N079
13003,joc_01279,12B-07O001
13016,joc_01280,13A-01N048
13048,joc_01281,13A-02N033
13025,joc_01282,13A-03N044
13044,joc_01283,13A-04N050
13046,joc_01284,13A-07N032
13002,joc_01285,13A-08N056
13039,joc_01286,13A-09N051
13002,joc_01287,13A-06N056
13009,joc_01288,13A-05N075
13042,joc_01289,13A-09N067
13014,joc_01290,13A-06N060
13020,joc_01291,13B-01N072
13049,joc_01292,13B-03N100
13052,joc_01293,13B-05N097
13049,joc_01294,13B-07N111
13028,joc_01295,13B-10N069
13005,joc_01296,13B-09N106
13005,joc_01297,13B-04N060
13021,joc_01298,13B-02N039
13060,joc_01299,13B-06N051
13063,joc_01300,13B-08N010
13019,joc_01301,13B-11N058
13051,joc_01302,13B-01N096
13062,joc_01303,13B-03N105
13028,joc_01304,13B-07N117
13035,joc_01305,13B-09N110
13016,joc_01307,13A-09N050
13004,joc_01308,12A-01O003
13002,joc_01309,13A-01N050
13060,joc_01310,13A-03N031
13053,joc_01311,13A-02N058
13011,joc_01312,13A-04N045
13017,joc_01313,13A-05N041
13004,joc_01314,13A-06N036
13025,joc_01315,13A-09N006
13049,joc_01316,13A-04N065
13057,joc_01317,13A-06N053
13044,joc_01318,13A-08N080
13024,joc_01319,13B-01N028
13014,joc_01320,13B-03N033
13026,joc_01321,13B-03N048
13001,joc_01322,13B-07N028
13029,joc_01323,13B-05N042
13029,joc_01324,13B-09N030
13013,joc_01325,13B-06N015
13037,joc_01326,13B-01N050
13056,joc_01327,13B-09N031
13035,joc_01328,13B-11N024
13008,joc_01329,13B-10N034
13055,joc_01330,13B-04N034
13006,joc_01331,13B-02N027
13007,joc_01332,13B-07N053
13020,joc_01333,13B-07N059
13045,joc_01334,13B-04N045
13002,joc_01335,13B-01N049
14047,joc_01336,13B-01N027
13042,joc_01337,13A-01N005
13005,joc_01338,12B-09O007
13039,joc_01339,13A-03N046
13007,joc_01340,13A-02N055
13033,joc_01341,13A-04N051
13052,joc_01342,13A-05N017
13021,joc_01343,13A-09N069
13015,joc_01344,13A-08N079
13021,joc_01345,13A-06N067
13021,joc_01346,13A-09N085
13050,joc_01347,13A-08N087
13048,joc_01348,13B-05N044
13058,joc_01349,13B-09N032
13038,joc_01350,13B-01N089
13024,joc_01351,13B-07N102
13019,joc_01352,13B-03N097
13045,joc_01353,13B-03N098
13059,joc_01354,13B-04N053
13054,joc_01355,13B-05N095
13012,joc_01356,13B-09N098
13037,joc_01357,13B-07N103
13026,joc_01358,13B-11N050
13002,joc_01359,13B-10N062
13031,joc_01360,13A-01N006
14017,joc_01361,12A-05O003
13037,joc_01362,13A-02N022
13016,joc_01363,13A-03N033
13019,joc_01364,13A-04N041
13053,joc_01365,13A-05N008
13031,joc_01366,13A-05N010
13036,joc_01367,13A-06N016
13058,joc_01368,13A-07N028
13011,joc_01369,13A-08N015
13048,joc_01370,13A-08N016
13053,joc_01371,13A-09N005
13014,joc_01372,13A-02N063
13062,joc_01373,13A-01N060
13026,joc_01374,13A-04N061
13007,joc_01375,13B-01N042
13009,joc_01376,13B-03N040
13059,joc_01377,13B-05N034
13022,joc_01378,13B-04N018
13023,joc_01379,13B-06N004
13043,joc_01380,13B-02N019
13016,joc_01381,13B-09N033
13054,joc_01382,13B-09N034
13032,joc_01383,13B-10N016
13017,joc_01384,13B-07N046
13034,joc_01385,13B-11N018
13061,joc_01386,13B-11N019
13017,joc_01387,13B-09N077
13046,joc_01388,13B-07N080
13036,joc_01389,13B-04N049
13034,joc_01390,13A-06N029
13047,joc_01391,13A-07N031
13052,joc_01392,13A-08N011
13043,joc_01393,13A-09N007
13040,joc_01394,13A-05N067
13007,joc_01395,13A-05N068
13007,joc_01396,13A-04N064
13036,joc_01397,13A-03N056
13015,joc_01398,13A-02N067
13007,joc_01399,13A-01N062
13056,joc_01400,13A-01N067
13063,joc_01401,13B-01N052
13048,joc_01402,13B-01N053
13045,joc_01403,13B-05N047
13048,joc_01404,13B-03N054
13048,joc_01405,13B-07N041
13019,joc_01406,13B-07N049
13054,joc_01407,13B-09N063
13029,joc_01408,13B-09N066
13062,joc_01409,13B-10N041
13040,joc_01410,13B-05N070
13035,joc_01411,13B-03N077
13057,joc_01412,13B-04N054
12002,joc_01413,12B-08N084
14029,joc_01414,13A-02N009
13063,joc_01415,13A-05N046
13039,joc_01416,13A-06N007
13029,joc_01417,13A-08N048
13060,joc_01418,13A-09N014
13021,joc_01419,13A-03N057
13058,joc_01420,13A-05N072
13055,joc_01421,13A-08N072
13002,joc_01422,13A-04N071
13007,joc_01423,13A-01N070
13019,joc_01424,13B-01N039
13007,joc_01425,13B-03N039
13052,joc_01426,13B-05N002
13029,joc_01427,13B-07N022
13008,joc_01428,13B-09N001
13027,joc_01429,13B-09N060
13036,joc_01430,13B-10N035
13031,joc_01431,13B-07N058
13011,joc_01432,13B-05N066
13034,joc_01433,13B-04N041
13029,joc_01434,13B-03N075
13053,joc_01435,13B-11N049
13059,joc_01436,13B-11N055
13038,joc_01437,13B-10N066
13054,joc_01438,13B-06N050
13050,joc_01439,13B-04N057
13039,joc_01440,13B-01N093
13013,joc_01441,13B-02N037
13009,joc_01442,13B-07N110
13046,joc_01443,13B-03N103
15033,joc_01444,12B-01O008
13001,joc_01445,13A-01N027
13014,joc_01446,13A-02N021
13046,joc_01447,13A-03N026
13058,joc_01448,13A-04N019
13054,joc_01449,13A-05N034
13023,joc_01450,13A-06N031
13029,joc_01451,13A-07N029
13060,joc_01452,13A-08N024
13003,joc_01453,13A-09N046
13004,joc_01454,13A-05N069
13030,joc_01455,13A-09N081
13053,joc_01456,13B-01N033
13008,joc_01457,13B-03N030
13009,joc_01458,13B-05N038
13040,joc_01459,13B-07N040
13007,joc_01460,13B-09N042
13053,joc_01461,13B-01N057
13019,joc_01462,13B-02N024
13052,joc_01463,13B-03N055
13024,joc_01464,13B-09N044
13063,joc_01465,13B-05N052
13014,joc_01466,13B-07N043
13026,joc_01467,13B-10N027
13002,joc_01468,13B-07N112
13044,joc_01469,13A-01N003
13010,joc_01470,12B-09O006
13021,joc_01471,13A-02N020
13059,joc_01472,13A-03N023
13037,joc_01473,13A-04N023
13056,joc_01474,13A-05N026
13062,joc_01475,13A-07N019
13017,joc_01476,13A-08N042
13039,joc_01477,13A-05N065
13013,joc_01478,13A-09N074
13030,joc_01479,13A-06N063
13027,joc_01480,13A-06N064
13001,joc_01481,13B-01N031
13025,joc_01482,13B-03N028
13041,joc_01483,13B-05N029
13019,joc_01484,13B-09N067
13009,joc_01485,13B-07N068
13032,joc_01486,13B-05N071
13012,joc_01487,13B-03N079
13021,joc_01488,13B-09N108
13047,joc_01489,13B-07N115
13039,joc_01490,13B-01N095
13033,joc_01491,13B-10N071
13007,joc_01492,13B-04N062
13028,joc_01493,13A-01N051
13009,joc_01494,13A-03N032
13005,joc_01495,13A-02N049
13005,joc_01496,13A-04N048
13038,joc_01497,13A-05N043
13011,joc_01498,13A-06N039
13061,joc_01499,13A-08N012
13056,joc_01500,13A-07N039
13039,joc_01501,13A-08N057
13028,joc_01502,13A-02N060
13039,joc_01503,13A-09N048
12026,joc_01504,12B-06N071
13059,joc_01505,13B-01N040
13028,joc_01506,13B-05N017
13006,joc_01507,13B-04N020
13052,joc_01508,13B-09N028
13052,joc_01509,13B-10N025
13051,joc_01510,13B-11N014
13050,joc_01511,13B-03N064
13028,joc_01512,13B-03N065
13017,joc_01513,13B-06N030
13016,joc_01514,13B-06N031
13042,joc_01515,13B-09N073
13031,joc_01516,13B-05N075
13032,joc_01517,13B-03N080
13061,joc_01518,13B-06N046
13057,joc_01519,13A-01N010
13036,joc_01520,13A-04N017
13017,joc_01521,13A-05N042
13012,joc_01522,13A-06N050
13027,joc_01523,13A-08N063
13011,joc_01524,13A-09N044
13043,joc_01525,13B-01N023
13032,joc_01526,13B-03N038
13007,joc_01527,13B-05N033
13055,joc_01528,13B-07N024
13059,joc_01529,13B-09N026
15067,joc_01530,12A-07N085
15041,joc_01531,13B-01N085
13015,joc_01532,13B-03N092
14051,joc_01533,13B-07N092
14022,joc_01534,13B-09N086
15075,joc_01535,13B-10N057
15071,joc_01536,13B-05N088
15071,joc_01537,12A-06N075
13040,joc_01538,13A-01N016
13013,joc_01539,12A-01O004
13054,joc_01540,13A-02N003
13005,joc_01541,13A-03N005
13048,joc_01542,13A-04N003
13042,joc_01543,13A-05N012
13013,joc_01544,13A-06N001
13013,joc_01545,13A-07N001
13054,joc_01546,13A-08N002
13013,joc_01547,13A-09N001
13011,joc_01548,13A-08N054
13037,joc_01549,13A-09N073
13013,joc_01550,13B-01N001
13013,joc_01551,13B-03N001
13016,joc_01552,13B-05N004
13046,joc_01553,13B-03N042
13039,joc_01554,13B-04N006
13039,joc_01555,13B-06N009
13008,joc_01556,13B-07N008
13001,joc_01557,13B-09N005
13027,joc_01558,13B-10N002
13053,joc_01559,13B-11N026
13040,joc_01560,13B-02N029
13061,joc_01561,13B-08N003
13059,joc_01562,13B-11N033
13016,joc_01563,13A-01N001
13057,joc_01564,12A-07O007
13046,joc_01565,13A-02N017
13013,joc_01566,13A-03N013
13034,joc_01567,13A-04N014
13045,joc_01568,13A-05N007
13025,joc_01569,13A-06N034
13027,joc_01570,13A-07N007
13029,joc_01571,13A-08N031
13041,joc_01572,13A-09N047
13061,joc_01573,13A-02N066
13037,joc_01574,13A-06N051
13046,joc_01575,13B-01N012
13031,joc_01576,13B-03N046
13056,joc_01577,13B-05N040
13031,joc_01578,13B-02N023
13024,joc_01579,13B-04N029
13019,joc_01580,13B-06N019
13041,joc_01581,13B-07N036
13051,joc_01582,13B-07O003
13059,joc_01583,13B-10N020
13041,joc_01584,13B-09N039
13015,joc_01585,13B-11N011
13017,joc_01586,13B-07N079
13001,joc_01587,13A-03N043
13017,joc_01588,13A-07N043
13015,joc_01589,13A-01N063
13034,joc_01590,13A-01N064
13015,joc_01591,13A-04N067
13015,joc_01592,13A-02N072
13062,joc_01593,13A-02N073
13017,joc_01594,13A-05N076
13029,joc_01595,13A-06N058
13031,joc_01596,13A-08N077
13010,joc_01597,13A-09N075
13052,joc_01598,13B-01N097
13005,joc_01599,13B-03N106
13012,joc_01600,13B-05N106
13005,joc_01601,13B-07N118
13025,joc_01602,13B-09N111
13044,joc_01603,13B-09N112
13015,joc_01604,13B-10N073
13050,joc_01605,13B-01N098
13032,joc_01606,13B-11N059
13053,joc_01607,13B-11N060
13005,joc_01608,13B-05N107
13018,joc_01609,13B-03N107
13047,joc_01610,13A-01N011
13025,joc_01611,13A-02N043
13055,joc_01612,13A-03N027
13043,joc_01613,13A-04N020
13016,joc_01614,13A-05N027
13003,joc_01615,13A-08N046
13052,joc_01616,13B-01N019
13041,joc_01617,13B-02N006
13010,joc_01618,13B-03N023
13039,joc_01619,13B-07N002
13012,joc_01620,13B-07N052
13041,joc_01621,13B-09N055
13057,joc_01622,13B-09N056
13016,joc_01623,13B-10N033
13034,joc_01624,13B-06N023
13008,joc_01625,13B-05N056
13048,joc_01626,13B-04N033
13004,joc_01627,13B-01N071
13044,joc_01628,13B-03N076
14008,joc_01629,13A-01N072
13022,joc_01630,13A-06N072
13022,joc_01631,13A-09N089
15049,joc_01632,13A-09N090
14038,joc_01633,13B-05N074
12017,joc_01634,12B-08N081
13006,joc_01635,13A-01N039
15045,joc_01636,13A-02N002
13017,joc_01637,13A-04N026
13036,joc_01638,13A-05N047
13020,joc_01639,13A-05N049
13062,joc_01640,13A-06N013
13003,joc_01641,13A-07N038
13041,joc_01642,13A-08N052
13003,joc_01643,13A-09N063
13028,joc_01644,13A-05N073
13015,joc_01645,13A-01N068
13009,joc_01646,13B-01N003
13034,joc_01647,13B-03N037
13042,joc_01648,13B-05N011
13050,joc_01649,13B-07N005
13028,joc_01650,13B-10N011
13006,joc_01651,13B-09N021
13039,joc_01652,13B-09N053
13030,joc_01653,13B-10N031
13014,joc_01654,13B-11N020
13051,joc_01655,13B-06N022
13060,joc_01656,13B-07N051
13005,joc_01657,13B-11N021
13027,joc_01658,13B-11N022
13037,joc_01659,13B-05N065
13042,joc_01660,13B-04N040
13051,joc_01661,13B-09N072
14013,joc_01662,13B-10N044
13020,joc_01663,13B-07N072
13029,joc_01664,13B-11N034
13021,joc_01665,13B-06N034
13018,joc_01666,12B-01O001
13004,joc_01667,13A-01N030
