corpus_id,topic_id,student_id
JOC_00624,12B-02N,12013
JOC_00627,12B-02N,12026
JOC_00633,12B-02N,12020
JOC_00638,12B-02N,12001
JOC_00642,12B-02N,12023
JOC_00644,12B-02N,12023
JOC_00659,12B-02N,12020
JOC_00661,12B-02N,12020
JOC_00668,12B-02N,12020
JOC_00670,12B-02N,12009
JOC_00676,12B-02N,12015
JOC_00679,12B-02N,12043
JOC_00681,12B-02N,12059
JOC_00684,12B-02N,12059
JOC_00686,12B-02N,12064
JOC_00634,12B-02N,12062
JOC_00639,12B-02N,13026
JOC_00682,12B-02N,15049
JOC_00635,12B-02N,15040
JOC_02210,12B-02O,13040
JOC_02234,12B-02O,13041
JOC_01926,12B-02O,13029
JOC_02577,12B-02O,13055
JOC_02866,12B-02O,14045
JOC_02865,12B-02O,14029
JOC_00387,12B-03N,12055
JOC_00390,12B-03N,12063
JOC_00393,12B-03N,12006
JOC_00396,12B-03N,12031
JOC_00398,12B-03N,12037
JOC_00400,12B-03N,12007
JOC_00402,12B-03N,12039
JOC_00404,12B-03N,12038
JOC_00406,12B-03N,12017
JOC_00408,12B-03N,12028
JOC_00410,12B-03N,12034
JOC_00412,12B-03N,12019
JOC_00414,12B-03N,12033
JOC_00416,12B-03N,12014
JOC_00418,12B-03N,12021
JOC_00420,12B-03N,12029
JOC_00422,12B-03N,12012
JOC_00425,12B-03N,12011
JOC_00427,12B-03N,12032
JOC_00429,12B-03N,12054
JOC_00365,12B-03N,12053
JOC_00431,12B-03N,12050
JOC_00433,12B-03N,12051
JOC_00435,12B-03N,12056
JOC_00437,12B-03N,12013
JOC_00439,12B-03N,12035
JOC_00441,12B-03N,12045
JOC_00443,12B-03N,12046
JOC_00445,12B-03N,12027
JOC_00447,12B-03N,12015
JOC_00449,12B-03N,12010
JOC_00368,12B-03N,12022
JOC_00451,12B-03N,12018
JOC_00688,12B-03N,12044
JOC_00690,12B-03N,12058
JOC_00692,12B-03N,12042
JOC_00694,12B-03N,12008
JOC_00696,12B-03N,12024
JOC_00698,12B-03N,12048
JOC_00700,12B-03N,12025
JOC_00702,12B-03N,12062
JOC_00704,12B-03N,12061
JOC_00371,12B-03N,12052
JOC_00706,12B-03N,12060
JOC_00708,12B-03N,12004
JOC_00710,12B-03N,12016
JOC_00712,12B-03N,12003
JOC_00714,12B-03N,12040
JOC_00716,12B-03N,12036
JOC_00718,12B-03N,12007
JOC_00720,12B-03N,12005
JOC_00722,12B-03N,12047
JOC_00723,12B-03N,12045
JOC_00374,12B-03N,12006
JOC_00725,12B-03N,12041
JOC_00727,12B-03N,12030
JOC_00729,12B-03N,12027
JOC_00730,12B-03N,12027
JOC_00377,12B-03N,12051
JOC_00380,12B-03N,12001
JOC_00383,12B-03N,12002
JOC_05937,12B-03N,12026
JOC_06134,12B-03N,12029
JOC_06316,12B-03N,12027
JOC_06533,12B-03N,12020
JOC_06843,12B-03N,12023
JOC_06870,12B-03N,12006
JOC_06923,12B-03N,12009
JOC_07075,12B-03N,12033
JOC_07146,12B-03N,12001
JOC_06135,12B-03N,12043
JOC_06317,12B-03N,12059
JOC_00740,12B-03N,12064
JOC_00356,12B-03O,15073
JOC_00731,12B-03O,15016
JOC_00829,12B-04N,12054
JOC_00801,12B-04N,12021
JOC_00778,12B-04N,12028
JOC_00797,12B-04N,12011
JOC_00777,12B-04N,12051
JOC_00785,12B-04N,12063
JOC_00786,12B-04N,12050
JOC_00819,12B-04N,12055
JOC_00784,12B-04N,12056
JOC_00805,12B-04N,12032
JOC_00808,12B-04N,12013
JOC_00789,12B-04N,12029
JOC_00817,12B-04N,12012
JOC_00780,12B-04N,12018
JOC_00790,12B-04N,12019
JOC_00832,12B-04N,12046
JOC_00781,12B-04N,12017
JOC_00771,12B-04N,12035
JOC_00792,12B-04N,12037
JOC_00822,12B-04N,12045
JOC_00804,12B-04N,12014
JOC_00835,12B-04N,12022
JOC_00796,12B-04N,12058
JOC_00826,12B-04N,12015
JOC_00836,12B-04N,12008
JOC_00828,12B-04N,12024
JOC_00834,12B-04N,12048
JOC_00783,12B-04N,12034
JOC_00813,12B-04N,12061
JOC_00762,12B-04N,12052
JOC_00775,12B-04N,12062
JOC_00764,12B-04N,12053
JOC_00763,12B-04N,12060
JOC_00776,12B-04N,12016
JOC_00807,12B-04N,12042
JOC_00816,12B-04N,12002
JOC_00770,12B-04N,12010
JOC_00766,12B-04N,12004
JOC_00821,12B-04N,12003
JOC_00768,12B-04N,12036
JOC_00812,12B-04N,12044
JOC_00810,12B-04N,12007
JOC_00798,12B-04N,12005
JOC_00811,12B-04N,12047
JOC_00825,12B-04N,12006
JOC_00800,12B-04N,12041
JOC_00802,12B-04N,12039
JOC_00795,12B-04N,12030
JOC_00809,12B-04N,12040
JOC_00788,12B-04N,12031
JOC_00761,12B-04N,12033
JOC_00833,12B-04N,12027
JOC_00837,12B-04N,12045
JOC_00823,12B-04N,12051
JOC_00830,12B-04N,12038
JOC_00831,12B-04N,12053
JOC_00765,12B-04N,12005
JOC_00767,12B-04N,12016
JOC_00769,12B-04N,12014
JOC_00772,12B-04N,12026
JOC_00779,12B-04N,12008
JOC_00782,12B-04N,12047
JOC_00787,12B-04N,12019
JOC_00791,12B-04N,12020
JOC_00793,12B-04N,12001
JOC_00799,12B-04N,12023
JOC_00803,12B-04N,12031
JOC_00806,12B-04N,12006
JOC_00814,12B-04N,12009
JOC_00818,12B-04N,12009
JOC_00820,12B-04N,12025
JOC_00824,12B-04N,12007
JOC_00827,12B-04N,12034
JOC_00838,12B-04N,12036
JOC_00773,12B-04N,12001
JOC_00794,12B-04N,12043
JOC_00815,12B-04N,12043
JOC_00760,12B-04N,12059
JOC_00774,12B-04N,12064
JOC_06315,12B-04O,15046
JOC_00853,12B-05N,12011
JOC_00856,12B-05N,12028
JOC_00875,12B-05N,12013
JOC_00862,12B-05N,12033
JOC_00859,12B-05N,12012
JOC_00904,12B-05N,12038
JOC_00900,12B-05N,12032
JOC_00911,12B-05N,12046
JOC_00899,12B-05N,12035
JOC_00861,12B-05N,12014
JOC_00865,12B-05N,12029
JOC_00874,12B-05N,12019
JOC_00906,12B-05N,12017
JOC_00857,12B-05N,12055
JOC_00849,12B-05N,12051
JOC_00897,12B-05N,12063
JOC_00871,12B-05N,12050
JOC_00880,12B-05N,12018
JOC_00903,12B-05N,12022
JOC_00909,12B-05N,12042
JOC_00894,12B-05N,12058
JOC_00905,12B-05N,12015
JOC_00855,12B-05N,12008
JOC_00908,12B-05N,12048
JOC_00910,12B-05N,12025
JOC_00864,12B-05N,12034
JOC_00890,12B-05N,12054
JOC_00892,12B-05N,12061
JOC_00858,12B-05N,12045
JOC_00842,12B-05N,12056
JOC_00882,12B-05N,12060
JOC_00896,12B-05N,12062
JOC_00846,12B-05N,12021
JOC_00879,12B-05N,12042
JOC_00848,12B-05N,12044
JOC_00847,12B-05N,12063
JOC_00888,12B-05N,12016
JOC_00886,12B-05N,12003
JOC_00876,12B-05N,12036
JOC_00887,12B-05N,12047
JOC_00841,12B-05N,12005
JOC_00884,12B-05N,12007
JOC_00877,12B-05N,12006
JOC_00873,12B-05N,12041
JOC_00854,12B-05N,12039
JOC_00852,12B-05N,12030
JOC_00902,12B-05N,12040
JOC_00901,12B-05N,12002
JOC_00844,12B-05N,12037
JOC_00863,12B-05N,12031
JOC_00840,12B-05N,12044
JOC_00907,12B-05N,12027
JOC_00885,12B-05N,12010
JOC_00878,12B-05N,12022
JOC_00895,12B-05N,12024
JOC_00881,12B-05N,12024
JOC_00843,12B-05N,12024
JOC_00845,12B-05N,12053
JOC_00860,12B-05N,12052
JOC_00866,12B-05N,12005
JOC_00872,12B-05N,12004
JOC_00883,12B-05N,12026
JOC_00889,12B-05N,12018
JOC_00891,12B-05N,12050
JOC_00893,12B-05N,12020
JOC_00898,12B-05N,12001
JOC_00912,12B-05N,12003
JOC_00839,12B-05N,12023
JOC_00851,12B-05N,12009
JOC_00867,12B-05N,12001
JOC_00913,12B-05N,12043
JOC_00868,12B-05N,12059
JOC_00869,12B-05N,12037
JOC_00870,12B-05N,12064
JOC_00945,12B-06N,12028
JOC_00980,12B-06N,12011
JOC_00971,12B-06N,12033
JOC_00979,12B-06N,12035
JOC_00977,12B-06N,12022
JOC_00982,12B-06N,12012
JOC_00963,12B-06N,12008
JOC_00969,12B-06N,12032
JOC_00927,12B-06N,12019
JOC_00954,12B-06N,12061
JOC_00975,12B-06N,12051
JOC_00924,12B-06N,12060
JOC_00915,12B-06N,12058
JOC_00917,12B-06N,12063
JOC_00974,12B-06N,12042
JOC_00916,12B-06N,12048
JOC_00968,12B-06N,12014
JOC_00920,12B-06N,12034
JOC_00929,12B-06N,12055
JOC_00923,12B-06N,12002
JOC_00965,12B-06N,12013
JOC_00953,12B-06N,12004
JOC_00949,12B-06N,12054
JOC_00928,12B-06N,12003
JOC_00959,12B-06N,12047
JOC_00956,12B-06N,12007
JOC_00966,12B-06N,12016
JOC_00961,12B-06N,12010
JOC_00935,12B-06N,12044
JOC_00944,12B-06N,12030
JOC_00950,12B-06N,12015
JOC_00958,12B-06N,12039
JOC_00955,12B-06N,12036
JOC_00926,12B-06N,12045
JOC_00973,12B-06N,12040
JOC_00976,12B-06N,12040
JOC_00972,12B-06N,12021
JOC_00918,12B-06N,12027
JOC_00946,12B-06N,12031
JOC_00970,12B-06N,12022
JOC_00932,12B-06N,12024
JOC_00967,12B-06N,12038
JOC_00934,12B-06N,12053
JOC_00938,12B-06N,12056
JOC_00937,12B-06N,12052
JOC_00919,12B-06N,12017
JOC_00914,12B-06N,12005
JOC_00978,12B-06N,12029
JOC_00981,12B-06N,12026
JOC_01504,12B-06N,12026
JOC_06924,12B-06N,12026
JOC_00925,12B-06N,12050
JOC_00921,12B-06N,12018
JOC_00951,12B-06N,12018
JOC_00933,12B-06N,12046
JOC_00922,12B-06N,12020
JOC_00930,12B-06N,12023
JOC_00936,12B-06N,12006
JOC_00939,12B-06N,12009
JOC_00947,12B-06N,12033
JOC_00952,12B-06N,12025
JOC_00957,12B-06N,12001
JOC_00960,12B-06N,12043
JOC_00962,12B-06N,12059
JOC_00964,12B-06N,12037
JOC_00983,12B-06N,12064
JOC_00931,12B-06N,12030
JOC_00940,12B-06N,12030
JOC_00948,12B-06N,12041
JOC_00941,12B-06N,12062
JOC_00942,12B-06N,13011
JOC_00943,12B-06N,15066
JOC_01014,12B-07N,12028
JOC_01022,12B-07N,12012
JOC_00985,12B-07N,12011
JOC_01008,12B-07N,12055
JOC_00991,12B-07N,12050
JOC_00988,12B-07N,12063
JOC_01046,12B-07N,12048
JOC_01042,12B-07N,12018
JOC_01051,12B-07N,12033
JOC_01055,12B-07N,12035
JOC_01035,12B-07N,12002
JOC_00995,12B-07N,12022
JOC_01043,12B-07N,12008
JOC_01044,12B-07N,12005
JOC_01049,12B-07N,12054
JOC_02472,12B-07N,12051
JOC_01057,12B-07N,12058
JOC_01007,12B-07N,12061
JOC_01032,12B-07N,12045
JOC_01018,12B-07N,12052
JOC_01020,12B-07N,12053
JOC_00999,12B-07N,12056
JOC_00993,12B-07N,12062
JOC_00994,12B-07N,12021
JOC_00987,12B-07N,12042
JOC_00997,12B-07N,12032
JOC_01003,12B-07N,12058
JOC_01001,12B-07N,12034
JOC_01023,12B-07N,12014
JOC_00986,12B-07N,12010
JOC_01038,12B-07N,12004
JOC_01034,12B-07N,12055
JOC_00989,12B-07N,12063
JOC_01031,12B-07N,12013
JOC_01048,12B-07N,12017
JOC_01015,12B-07N,12054
JOC_00990,12B-07N,12016
JOC_01026,12B-07N,12036
JOC_01016,12B-07N,12003
JOC_01000,12B-07N,12047
JOC_01036,12B-07N,12044
JOC_01005,12B-07N,12061
JOC_01025,12B-07N,12006
JOC_01053,12B-07N,12041
JOC_01017,12B-07N,12029
JOC_01041,12B-07N,12007
JOC_01013,12B-07N,12039
JOC_00984,12B-07N,12030
JOC_01006,12B-07N,12015
JOC_01052,12B-07N,12046
JOC_01029,12B-07N,12019
JOC_02452,12B-07N,12038
JOC_06925,12B-07N,12040
JOC_05995,12B-07N,12024
JOC_01058,12B-07N,12060
JOC_01039,12B-07N,12060
JOC_01004,12B-07N,12031
JOC_01019,12B-07N,12017
JOC_00992,12B-07N,12013
JOC_00996,12B-07N,12014
JOC_00998,12B-07N,12026
JOC_01002,12B-07N,12035
JOC_01009,12B-07N,12027
JOC_01021,12B-07N,12001
JOC_01024,12B-07N,12050
JOC_01027,12B-07N,12047
JOC_01030,12B-07N,12020
JOC_01033,12B-07N,12023
JOC_01037,12B-07N,12009
JOC_01040,12B-07N,12025
JOC_01045,12B-07N,12043
JOC_01047,12B-07N,12059
JOC_01050,12B-07N,12037
JOC_01054,12B-07N,12064
JOC_01056,12B-07N,12041
JOC_01059,12B-07N,12040
JOC_01010,12B-07N,12039
JOC_01028,12B-07N,13051
JOC_01060,12B-07N,13050
JOC_01011,12B-07N,15066
JOC_01012,12B-07N,15037
JOC_01279,12B-07O,13003
JOC_01829,12B-07O,13025
JOC_02788,12B-07O,13063
JOC_06868,12B-07O,14007
JOC_02867,12B-07O,14042
JOC_02868,12B-07O,15058
JOC_06690,12B-07O,15038
JOC_06027,12B-07O,15074
JOC_07178,12B-07O,15064
JOC_05486,12B-07O,15019
JOC_01137,12B-08N,12063
JOC_01106,12B-08N,12048
JOC_01076,12B-08N,12034
JOC_01062,12B-08N,12005
JOC_01127,12B-08N,12012
JOC_01124,12B-08N,12040
JOC_01131,12B-08N,12008
JOC_01134,12B-08N,12028
JOC_01123,12B-08N,12033
JOC_01129,12B-08N,12035
JOC_01126,12B-08N,12011
JOC_01122,12B-08N,12002
JOC_01125,12B-08N,12054
JOC_01135,12B-08N,12051
JOC_01130,12B-08N,12058
JOC_01088,12B-08N,12061
JOC_01116,12B-08N,12050
JOC_01102,12B-08N,12055
JOC_01066,12B-08N,12053
JOC_01078,12B-08N,12052
JOC_01079,12B-08N,12062
JOC_01083,12B-08N,12056
JOC_01104,12B-08N,12021
JOC_01108,12B-08N,12042
JOC_01119,12B-08N,12032
JOC_01081,12B-08N,12004
JOC_01121,12B-08N,12055
JOC_01064,12B-08N,12013
JOC_01118,12B-08N,12014
JOC_01068,12B-08N,12017
JOC_01075,12B-08N,12036
JOC_01114,12B-08N,12045
JOC_01098,12B-08N,12016
JOC_01067,12B-08N,12047
JOC_01084,12B-08N,12003
JOC_01069,12B-08N,12044
JOC_01111,12B-08N,12006
JOC_01110,12B-08N,12010
JOC_01099,12B-08N,12041
JOC_01109,12B-08N,12029
JOC_01120,12B-08N,12018
JOC_01089,12B-08N,12007
JOC_01133,12B-08N,12039
JOC_01100,12B-08N,12038
JOC_01077,12B-08N,12030
JOC_01096,12B-08N,12037
JOC_01061,12B-08N,12046
JOC_01085,12B-08N,12022
JOC_01086,12B-08N,12024
JOC_01132,12B-08N,12060
JOC_01634,12B-08N,12017
JOC_02134,12B-08N,12032
JOC_02497,12B-08N,12031
JOC_01413,12B-08N,12002
JOC_02331,12B-08N,12026
JOC_01112,12B-08N,12035
JOC_02190,12B-08N,12042
JOC_02692,12B-08N,12027
JOC_01071,12B-08N,12027
JOC_01097,12B-08N,12027
JOC_01103,12B-08N,12008
JOC_01063,12B-08N,12001
JOC_01065,12B-08N,12019
JOC_01070,12B-08N,12010
JOC_01072,12B-08N,12010
JOC_01080,12B-08N,12020
JOC_01082,12B-08N,12003
JOC_01087,12B-08N,12023
JOC_01090,12B-08N,12009
JOC_01101,12B-08N,12015
JOC_01105,12B-08N,12025
JOC_01107,12B-08N,12036
JOC_01113,12B-08N,12043
JOC_01115,12B-08N,12059
JOC_01117,12B-08N,12064
JOC_01128,12B-08N,12064
JOC_01136,12B-08N,12064
JOC_01138,12B-08N,12041
JOC_01073,12B-08N,12021
JOC_01091,12B-08N,12062
JOC_01139,12B-08N,13017
JOC_01074,12B-08N,13037
JOC_01092,12B-08N,13052
JOC_01140,12B-08N,13008
JOC_01093,12B-08N,13045
JOC_01094,12B-08N,13039
JOC_01095,12B-08N,13059
JOC_01146,12B-09N,12004
JOC_01194,12B-09N,12047
JOC_01212,12B-09N,12025
JOC_01196,12B-09N,12033
JOC_01188,12B-09N,12021
JOC_01227,12B-09N,12011
JOC_01220,12B-09N,12051
JOC_01159,12B-09N,12058
JOC_01219,12B-09N,12042
JOC_01203,12B-09N,12032
JOC_01198,12B-09N,12048
JOC_01211,12B-09N,12034
JOC_01225,12B-09N,12028
JOC_01208,12B-09N,12063
JOC_01143,12B-09N,12055
JOC_01197,12B-09N,12012
JOC_01167,12B-09N,12054
JOC_01149,12B-09N,12040
JOC_01204,12B-09N,12054
JOC_01189,12B-09N,12036
JOC_01171,12B-09N,12061
JOC_01142,12B-09N,12045
JOC_01182,12B-09N,12003
JOC_01150,12B-09N,12035
JOC_01207,12B-09N,12016
JOC_01165,12B-09N,12006
JOC_01190,12B-09N,12041
JOC_01201,12B-09N,12029
JOC_01173,12B-09N,12018
JOC_01151,12B-09N,12002
JOC_01177,12B-09N,12007
JOC_01155,12B-09N,12044
JOC_01179,12B-09N,12015
JOC_01195,12B-09N,12030
JOC_01161,12B-09N,12039
JOC_01200,12B-09N,12019
JOC_01217,12B-09N,12008
JOC_01224,12B-09N,12028
JOC_01221,12B-09N,12028
JOC_01215,12B-09N,12040
JOC_01169,12B-09N,12021
JOC_01147,12B-09N,12010
JOC_01185,12B-09N,12011
JOC_01213,12B-09N,12022
JOC_01178,12B-09N,12013
JOC_01210,12B-09N,12024
JOC_01191,12B-09N,12012
JOC_01174,12B-09N,12038
JOC_01141,12B-09N,12045
JOC_01223,12B-09N,12053
JOC_01226,12B-09N,12060
JOC_01157,12B-09N,12053
JOC_01214,12B-09N,12056
JOC_01222,12B-09N,12052
JOC_01205,12B-09N,12017
JOC_01144,12B-09N,12017
JOC_01148,12B-09N,12005
JOC_01152,12B-09N,12032
JOC_01156,12B-09N,12032
JOC_01158,12B-09N,12013
JOC_01160,12B-09N,12004
JOC_01162,12B-09N,12004
JOC_01166,12B-09N,12016
JOC_01168,12B-09N,12014
JOC_01170,12B-09N,12026
JOC_01172,12B-09N,12027
JOC_01175,12B-09N,12050
JOC_01180,12B-09N,12018
JOC_01183,12B-09N,12046
JOC_01186,12B-09N,12019
JOC_01192,12B-09N,12010
JOC_01199,12B-09N,12031
JOC_01202,12B-09N,12020
JOC_01206,12B-09N,12001
JOC_01209,12B-09N,12023
JOC_01216,12B-09N,12006
JOC_01218,12B-09N,12009
JOC_01228,12B-09N,12009
JOC_01145,12B-09N,12015
JOC_01153,12B-09N,12015
JOC_01163,12B-09N,12025
JOC_01176,12B-09N,12043
JOC_01181,12B-09N,12059
JOC_01184,12B-09N,12037
JOC_01187,12B-09N,12064
JOC_01193,12B-09N,12021
JOC_01154,12B-09N,12021
JOC_01164,12B-09N,12062
JOC_06926,12B-09O,13031
JOC_01978,12B-09O,13043
JOC_02083,12B-09O,13035
JOC_02378,12B-09O,13047
JOC_01255,12B-09O,13002
JOC_01470,12B-09O,13010
JOC_01338,12B-09O,13005
JOC_05583,12B-09O,15023
JOC_05195,12B-09O,15066
JOC_02288,12B-09O,15007
JOC_01806,13A-01N,13014
JOC_02332,13A-01N,13039
JOC_02604,13A-01N,13010
JOC_02235,13A-01N,13020
JOC_01691,13A-01N,13005
JOC_02498,13A-01N,13006
JOC_02033,13A-01N,13027
JOC_02065,13A-01N,13023
JOC_02578,13A-01N,13021
JOC_02653,13A-01N,13012
JOC_01563,13A-01N,13016
JOC_02181,13A-01N,13063
JOC_02681,13A-01N,13059
JOC_01469,13A-01N,13044
JOC_01717,13A-01N,13054
JOC_02742,13A-01N,13013
JOC_01700,13A-01N,13061
JOC_01337,13A-01N,13042
JOC_01360,13A-01N,13031
JOC_01879,13A-01N,13051
JOC_01781,13A-01N,13032
JOC_01590,13A-01N,13034
JOC_01741,13A-01N,13043
JOC_01373,13A-01N,13062
JOC_01519,13A-01N,13057
JOC_01610,13A-01N,13047
JOC_02785,13A-01N,13009
JOC_01903,13A-01N,13046
JOC_02680,13A-01N,13029
JOC_02312,13A-01N,13018
JOC_02550,13A-01N,13060
JOC_01538,13A-01N,13040
JOC_02733,13A-01N,13053
JOC_02261,13A-01N,13025
JOC_01979,13A-01N,13036
JOC_02473,13A-01N,13030
JOC_02007,13A-01N,13035
JOC_01264,13A-01N,13037
JOC_02588,13A-01N,13017
JOC_02056,13A-01N,13058
JOC_01256,13A-01N,13052
JOC_02289,13A-01N,13019
JOC_02758,13A-01N,13041
JOC_02628,13A-01N,13055
JOC_01400,13A-01N,13056
JOC_02379,13A-01N,13045
JOC_01445,13A-01N,13001
JOC_02355,13A-01N,13003
JOC_01927,13A-01N,13049
JOC_01667,13A-01N,13004
JOC_02709,13A-01N,13011
JOC_02211,13A-01N,13002
JOC_01493,13A-01N,13028
JOC_02525,13A-01N,13033
JOC_01830,13A-01N,13059
JOC_02109,13A-01N,13024
JOC_01953,13A-01N,13038
JOC_02084,13A-01N,13061
JOC_02135,13A-01N,13034
JOC_01635,13A-01N,13006
JOC_02160,13A-01N,13019
JOC_01399,13A-01N,13007
JOC_01645,13A-01N,13015
JOC_01589,13A-01N,13015
JOC_01309,13A-01N,13002
JOC_02414,13A-01N,13055
JOC_01423,13A-01N,13007
JOC_01860,13A-01N,13017
JOC_01775,13A-01N,13048
JOC_02869,13A-01N,13008
JOC_02428,13A-01N,13026
JOC_01280,13A-01N,13016
JOC_01230,13A-01N,13022
JOC_01629,13A-01N,14008
JOC_02870,13A-01O,14010
JOC_02872,13A-01O,14047
JOC_07273,13A-01O,14046
JOC_06573,13A-01O,15077
JOC_06895,13A-01O,15054
JOC_06873,13A-01O,15065
JOC_05489,13A-01O,15064
JOC_02871,13A-01O,15019
JOC_02734,13A-02N,13051
JOC_02759,13A-02N,13017
JOC_02719,13A-02N,13013
JOC_02356,13A-02N,13031
JOC_02380,13A-02N,13061
JOC_01668,13A-02N,13043
JOC_01727,13A-02N,13043
JOC_02168,13A-02N,13036
JOC_01743,13A-02N,13008
JOC_02057,13A-02N,13042
JOC_01593,13A-02N,13062
JOC_01565,13A-02N,13046
JOC_02136,13A-02N,13047
JOC_02629,13A-02N,13018
JOC_01471,13A-02N,13021
JOC_01980,13A-02N,13034
JOC_01446,13A-02N,13014
JOC_01362,13A-02N,13037
JOC_01928,13A-02N,13057
JOC_02008,13A-02N,13010
JOC_02499,13A-02N,13009
JOC_02605,13A-02N,13006
JOC_02551,13A-02N,13029
JOC_01231,13A-02N,13032
JOC_02710,13A-02N,13052
JOC_02085,13A-02N,13056
JOC_01540,13A-02N,13054
JOC_02743,13A-02N,13001
JOC_02654,13A-02N,13060
JOC_02405,13A-02N,13035
JOC_02768,13A-02N,13058
JOC_01281,13A-02N,13048
JOC_02182,13A-02N,13003
JOC_02683,13A-02N,13039
JOC_02213,13A-02N,13059
JOC_02438,13A-02N,13040
JOC_02579,13A-02N,13055
JOC_02454,13A-02N,13050
JOC_01719,13A-02N,13020
JOC_02236,13A-02N,13041
JOC_02474,13A-02N,13023
JOC_06278,13A-02N,13053
JOC_01859,13A-02N,13016
JOC_01783,13A-02N,13038
JOC_02316,13A-02N,13045
JOC_02526,13A-02N,13002
JOC_01502,13A-02N,13028
JOC_01611,13A-02N,13025
JOC_02161,13A-02N,13011
JOC_02333,13A-02N,13030
JOC_02040,13A-02N,13024
JOC_01257,13A-02N,13027
JOC_01904,13A-02N,13019
JOC_01831,13A-02N,13033
JOC_01495,13A-02N,13005
JOC_02534,13A-02N,13049
JOC_01954,13A-02N,13044
JOC_02110,13A-02N,13004
JOC_01573,13A-02N,13061
JOC_05996,13A-02N,13011
JOC_01807,13A-02N,13062
JOC_02638,13A-02N,13020
JOC_01880,13A-02N,13006
JOC_01693,13A-02N,13060
JOC_02034,13A-02N,13057
JOC_01372,13A-02N,13014
JOC_01340,13A-02N,13007
JOC_01791,13A-02N,13023
JOC_02429,13A-02N,13026
JOC_02314,13A-02N,13038
JOC_01311,13A-02N,13053
JOC_01398,13A-02N,13015
JOC_01592,13A-02N,13015
JOC_02291,13A-02N,13044
JOC_02290,13A-02N,13049
JOC_02789,13A-02N,13063
JOC_01861,13A-02N,13033
JOC_01774,13A-02N,13026
JOC_02873,13A-02N,13022
JOC_01414,13A-02N,14029
JOC_02262,13A-02N,15037
JOC_01636,13A-02N,15045
JOC_02875,13A-02O,14049
JOC_02874,13A-02O,14003
JOC_05584,13A-02O,15023
JOC_02735,13A-03N,13061
JOC_02058,13A-03N,13018
JOC_02263,13A-03N,13062
JOC_02475,13A-03N,13057
JOC_01566,13A-03N,13013
JOC_02086,13A-03N,13047
JOC_02655,13A-03N,13052
JOC_02682,13A-03N,13037
JOC_02212,13A-03N,13029
JOC_02606,13A-03N,13034
JOC_02357,13A-03N,13042
JOC_01669,13A-03N,13051
JOC_02580,13A-03N,13014
JOC_02009,13A-03N,13035
JOC_01720,13A-03N,13058
JOC_01472,13A-03N,13059
JOC_02237,13A-03N,13040
JOC_02711,13A-03N,13056
JOC_01447,13A-03N,13046
JOC_01612,13A-03N,13055
JOC_02162,13A-03N,13032
JOC_01784,13A-03N,13020
JOC_02760,13A-03N,13010
JOC_02334,13A-03N,13041
JOC_01310,13A-03N,13060
JOC_01494,13A-03N,13009
JOC_01363,13A-03N,13016
JOC_01258,13A-03N,13038
JOC_01981,13A-03N,13023
JOC_01905,13A-03N,13045
JOC_02313,13A-03N,13004
JOC_01232,13A-03N,13011
JOC_01832,13A-03N,13006
JOC_02630,13A-03N,13002
JOC_01808,13A-03N,13031
JOC_01692,13A-03N,13028
JOC_02183,13A-03N,13044
JOC_01587,13A-03N,13001
JOC_01282,13A-03N,13025
JOC_02527,13A-03N,13024
JOC_02413,13A-03N,13019
JOC_01339,13A-03N,13039
JOC_02430,13A-03N,13015
JOC_01955,13A-03N,13003
JOC_02292,13A-03N,13053
JOC_01541,13A-03N,13005
JOC_01855,13A-03N,13049
JOC_02112,13A-03N,13030
JOC_01744,13A-03N,13043
JOC_02411,13A-03N,13026
JOC_01397,13A-03N,13036
JOC_01419,13A-03N,13021
JOC_02561,13A-03N,13058
JOC_06384,13A-03N,13048
JOC_06627,13A-03N,13048
JOC_07180,13A-03N,13007
JOC_02381,13A-03N,13008
JOC_02663,13A-03N,13054
JOC_06441,13A-03N,15048
JOC_02500,13A-03N,15056
JOC_02137,13A-03N,15074
JOC_01929,13A-03N,15050
JOC_02453,13A-04N,13050
JOC_01676,13A-04N,13060
JOC_01670,13A-04N,13013
JOC_02766,13A-04N,13061
JOC_02111,13A-04N,13031
JOC_02761,13A-04N,13042
JOC_02501,13A-04N,13046
JOC_01567,13A-04N,13034
JOC_02656,13A-04N,13047
JOC_02657,13A-04N,13018
JOC_01520,13A-04N,13036
JOC_01858,13A-04N,13062
JOC_02293,13A-04N,13052
JOC_01263,13A-04N,13014
JOC_01448,13A-04N,13058
JOC_02587,13A-04N,13058
JOC_02712,13A-04N,13012
JOC_01613,13A-04N,13043
JOC_02631,13A-04N,13009
JOC_02138,13A-04N,13016
JOC_02507,13A-04N,13057
JOC_01473,13A-04N,13037
JOC_02560,13A-04N,13010
JOC_02010,13A-04N,13032
JOC_02607,13A-04N,13056
JOC_01637,13A-04N,13017
JOC_02087,13A-04N,13035
JOC_02581,13A-04N,13055
JOC_01930,13A-04N,13029
JOC_01542,13A-04N,13048
JOC_01316,13A-04N,13049
JOC_02406,13A-04N,13001
JOC_02431,13A-04N,13028
JOC_01233,13A-04N,13059
JOC_01906,13A-04N,13051
JOC_02684,13A-04N,13030
JOC_02476,13A-04N,13054
JOC_01956,13A-04N,13002
JOC_02552,13A-04N,13041
JOC_01259,13A-04N,13025
JOC_02238,13A-04N,13006
JOC_02736,13A-04N,13053
JOC_01833,13A-04N,13023
